event_id,year,division,place,competitor_type,player_token,action,matched_pbp_div
1176650845,2007,Open Double Net,5,team,Aaron/Mark Hunsberger,PARTIAL_RESTORE,open double net
1177512537,2007,Team Freestyle,2,player,Team S. Thomas Sustrac ? Robinson Sustrac,PARTIAL_RESTORE,team freestyle
1177512537,2007,Doubles Net,1,player,Grischa Tellenbach ? Vincent Rousseau,PARTIAL_RESTORE,doubles net
1177512537,2007,Doubles Net,4,player,Team S. Thomas Sustrac ? Robinson Sustrac,PARTIAL_RESTORE,doubles net
1181021804,2007,Inter Sick1,2,player,Denton Louis : butterfly,NEW_DIV_RESTORE,
1182542776,2007,Intermediate Doubles,1,team,Ted Fritsch/Kirsten,PARTIAL_RESTORE,intermediate doubles
1182542776,2007,Intermediate Doubles,2,team,Aaron/Mark Hunsberger,PARTIAL_RESTORE,intermediate doubles
1191627566,2007,Intermediate Circle,3,player,"Mathieu Soucy, Montreal",PARTIAL_RESTORE,intermediate circle
1191627566,2007,Open Circle,4,player,"Sebastien Duschesne, Montreal",PARTIAL_RESTORE,open circle
1193783964,2008,Women's Sick 3,3,team,"Ashley/Caro (Tie, nothing hit)",PARTIAL_RESTORE,women s sick 3
1193783964,2008,Intermediate Singles Net,10,player,Frederick,PARTIAL_RESTORE,intermediate singles net
1193783964,2008,Intermediate Doubles Net,1,team,"Chris ""Shoes"" Hughes/Brett",PARTIAL_RESTORE,intermediate doubles net
1195585401,2008,Open Singles,11,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,12,team,Tuan Vu/Alexander Smirnov (tie for 12th,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,15,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,16,team,Walt/Fancois Peltier,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,20,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,21,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,22,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,23,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,24,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,26,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,27,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,28,team,Randy Pace/Tim Tucker (tie for 28th,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,29,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,30,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,31,player,na,PARTIAL_RESTORE,open singles
1195585401,2008,Open Singles,32,player,na,PARTIAL_RESTORE,open singles
1195677906,2008,Doubles Net,1,team,Thomas/Yassin,PARTIAL_RESTORE,doubles net
1195677906,2008,Doubles Net,2,team,Toni/Yves,PARTIAL_RESTORE,doubles net
1203102773,2008,Golf,2,player,Twenty-one way tie,PARTIAL_RESTORE,golf
1204009603,2008,Open Doubles,1,team,PT-Lovern/Emmanuel Bouchard,PARTIAL_RESTORE,open doubles
1206161350,2008,Inter Circle,4,player,Sam,PARTIAL_RESTORE,inter circle
1216058526,2008,Unknown,23,player,Annual,NEW_DIV_RESTORE,
1216058526,2008,Pro Freestyle- Single,8,player,Drew,PARTIAL_RESTORE,pro freestyle single
1216058526,2008,Amateur Doubles Net - Prizes,3,team,D. Johnson/A.Dukes,PARTIAL_RESTORE,amateur doubles net prizes
1218721346,2008,Open Doubles Net,2,team,"Ken ""The Hammer"" Hamric/Memphis",PARTIAL_RESTORE,open doubles net
1218721346,2008,Open Doubles Net,4,team,Zeke Ibardaloza/Chicago,PARTIAL_RESTORE,open doubles net
1218721346,2008,Open Doubles Net,5,team,Tommy Whitworth/Chicago,PARTIAL_RESTORE,open doubles net
1218721346,2008,Open Doubles Net,6,team,Cory Current/Chicago,PARTIAL_RESTORE,open doubles net
1218721346,2008,Open Doubles Net,7,team,Scot Hansen/Chicago,PARTIAL_RESTORE,open doubles net
1218721346,2008,Open Doubles Net,8,team,Mike Bellman/Thompsonville,PARTIAL_RESTORE,open doubles net
1226378339,2009,Open Singles Net,7,team,Edwin Veltman/Scot Hansen,PARTIAL_RESTORE,open singles net
1226378339,2009,Open Singles Net,9,team,Bryan Nelson/Jake DeClercq,PARTIAL_RESTORE,open singles net
1228946926,2008,Open Routine,3,player,Dexter,PARTIAL_RESTORE,open routine
1228946926,2008,Sick 3,8,player,Dexter,PARTIAL_RESTORE,sick 3
1228946926,2008,Cfa Shred,9,player,Dexter,PARTIAL_RESTORE,cfa shred
1231286017,2009,Mixed Doubles Net: 10 Teams,9,team,Jasper Shults/Catherine,PARTIAL_RESTORE,mixed doubles net 10 teams
1231432184,2009,Open Singles Routines,1,player,Václav Klouda (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,2,player,Milan Benda (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,3,player,Marcin Bujko (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,4,player,Jorden Moir (Canada),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,5,player,Damian Gielnicki (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,6,player,Krystof Malér (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,7,player,Szymon Kalwak (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,8,player,Rafal Kaleta (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,9,player,Wiktor Debski (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,9,player,Dan Ednie (Australia),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,9,player,Tina Aeberli (Switzerland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,9,player,Olaf Piwowar (Canada),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,13,player,Tomasz Ostrowski (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,13,player,Michal Ostrowski (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,13,player,Jan Struz (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,13,player,Jind Smola (Czech republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,13,player,Jindra Smola (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,17,player,Alexander Trenner (Austria),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,17,player,Christoph Larndorfer (Austria),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,17,player,Tomas Solc (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,17,player,Karel Hák (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,21,player,Slava Sidorin (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,21,player,Pawel Cisek (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,21,player,Arek Hutnik (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,21,player,Marcin Staroñ (Poland),NEW_DIV_RESTORE,
1231432184,2009,Open Singles Routines,24,player,Markus Hemmer (Germany),NEW_DIV_RESTORE,
1231432184,2009,Women's Singles Routines,1,player,Tina Aeberli (Switzerland),NEW_DIV_RESTORE,
1231432184,2009,Women's Singles Routines,2,player,Jana Riisalo (Czech Republic),NEW_DIV_RESTORE,
1231432184,2009,Women's Singles Routines,3,player,Hanna Mickiewicz (Poland),NEW_DIV_RESTORE,
1235653935,2009,Unknown,11,team,Annual IFPA European Footbag Championships/Strzelin,NEW_DIV_RESTORE,
1235653935,2009,Open Doubles Net,3,player,Chis Löw ? Hannes Daniel,PARTIAL_RESTORE,open doubles net
1235653935,2009,Open Doubles Net,4,player,Yves Kreil ? Antonio Fritsch,PARTIAL_RESTORE,open doubles net
1235653935,2009,Open Doubles Net,8,player,Eurik Lindner ? Markus Kaspczak,PARTIAL_RESTORE,open doubles net
1235653935,2009,Open Doubles Net,9,player,Grischa Tellenbach ? Damian Budzik,PARTIAL_RESTORE,open doubles net
1235653935,2009,Open Shred:30 Final,2,player,"Marcin Bujko ? 243,87 (Góra)",PARTIAL_RESTORE,open shred 30 final
1235653935,2009,Open Shred:30 Final,3,player,"Arkadiusz Dudziñski ? 208,13(S³upsk)",PARTIAL_RESTORE,open shred 30 final
1241011525,2009,Open Doubles Net,15,player,David Martin Jeremy Guilbaud,PARTIAL_RESTORE,open doubles net
1244553505,2009,Doubles Net,7,team,Piia Tantarimäki/Oxana,PARTIAL_RESTORE,doubles net
1244553505,2009,Singles Net,5,team,Janne Pesonen/Tuukka Antikainen,PARTIAL_RESTORE,singles net
1245793403,2009,Pro Doubles Net,1,team,Greer/C Cleaver,PARTIAL_RESTORE,pro doubles net
1245793403,2009,Doubles Net- Intermediate,2,team,J Lentz/Martin,PARTIAL_RESTORE,doubles net intermediate
1250478677,2009,2-Square,8,player,PP,PARTIAL_RESTORE,2 square
1252451527,2010,Pro Doubles Net,5,team,T Vu/J,PARTIAL_RESTORE,pro doubles net
1252451527,2010,Doubles Net- Intermediate,3,team,Johnson/P Duran,PARTIAL_RESTORE,doubles net intermediate
1257621700,2009,Open Singles Net,1,player,Florian Götze (Frankfurt),PARTIAL_RESTORE,open singles net
1257621700,2009,Open Singles Net,2,player,Andi Wolff (Frankfurt),PARTIAL_RESTORE,open singles net
1257621700,2009,Open Freetyle,3,player,Stefan Siegert (Frankenberg),PARTIAL_RESTORE,open freetyle
1257621700,2009,Interm. Double Net,2,team,Jan/Robin,PARTIAL_RESTORE,interm double net
1258513500,2009,Open Net Singles,22,player,Héctor,PARTIAL_RESTORE,open net singles
1260368810,2010,Results Pro Image Cash Golf,7,player,Stuff himself,PARTIAL_RESTORE,results pro image cash golf
1260368810,2010,Results Pro Image Cash Golf,11,player,KV,PARTIAL_RESTORE,results pro image cash golf
1260517364,2009,Open Net Singles,1,team,Rosen Rusev/Kyrta (Urban Komba Footbag),PARTIAL_RESTORE,open net singles
1262631137,2010,Open Net Singles,1,team,Rosen Rusev/Kyrta (Urban Komba Footbag),PARTIAL_RESTORE,open net singles
1262631137,2010,Open Net Singles,3,team,Stoian/Conkata (Animals),PARTIAL_RESTORE,open net singles
1264098849,2010,Singles,2,player,Franki Pelletier,PARTIAL_RESTORE,singles
1267996189,2010,Open Net Singles,1,team,Rosen Rusev/Kyrta (Urban Komba Footbag),PARTIAL_RESTORE,open net singles
1267996189,2010,Open Net Singles,3,team,Stoian/Conkata (Animals),PARTIAL_RESTORE,open net singles
1268445253,2010,Open Doubles Net,1,team,Patti/Flo,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,2,team,PT/Manu,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,3,team,Gilles/Frank,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,5,team,Luc/Eric,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,6,team,Gen/Lisa,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,7,team,Yves/Dom,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,8,team,Alexis/Tuan,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,9,team,Edwin/Diego,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,10,team,JF/Luka,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,11,team,Carlos/Victor,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,12,team,Fletcher/Oliver,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,13,team,Josh/Jake,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,14,team,Dan/EJ,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,15,team,Lisa/Kirsten,PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Doubles Net,16,team,Phil/Seb (scratch),PARTIAL_RESTORE,open doubles net
1268445253,2010,Open Singles Net,1,player,John,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,2,player,Jer,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,3,player,Jack,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,4,player,Alexis(scratch),NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,5,player,Gilles,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,6,player,Diego,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,7,player,Luc,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,8,player,Phil,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,9,player,Yves,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,10,player,Dom,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,11,player,Vic,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,12,player,Carlos,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,13,player,Frank,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,14,player,Seb,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,15,player,Edwin,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,16,player,Gen,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,17,player,Olivier,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,18,player,JF,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,19,player,Luka,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,20,player,Kirsten,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,21,player,Dan,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,22,player,Jake,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,23,player,Fletch,NEW_DIV_RESTORE,
1268445253,2010,Open Singles Net,24,player,Josh,NEW_DIV_RESTORE,
1268445253,2010,Mixed Doubles Net,1,team,Flo/Kirsten,NEW_DIV_RESTORE,
1268445253,2010,Mixed Doubles Net,2,team,Gen/Luc,NEW_DIV_RESTORE,
1280907422,2010,Footbag-Net Doubles,4,team,Ulysse Cazzato/Jakob,PARTIAL_RESTORE,footbag net doubles
1282647603,2010,Open Single Net,11,team,Tomasz Kocio³kowski (Warszawa)/scratch,PARTIAL_RESTORE,open single net
1285506605,2010,Routines,1,team,Evan Gatesman/Highest level,PARTIAL_RESTORE,routines
1285506605,2010,Routines,2,team,Tom Kotsakos :-p/Highest level,PARTIAL_RESTORE,routines
1285506605,2010,Routines,3,team,Dante Diotallevi/Highest level,PARTIAL_RESTORE,routines
1286381599,2010,Open Singles,21,team,Goncalves/José Ángel,PARTIAL_RESTORE,open singles
1286381599,2010,Intermediate Singles,14,player,Jhoan,PARTIAL_RESTORE,intermediate singles
1286381599,2010,Intermediate Doubles,1,team,Juan Diaz/Ronald Añez,PARTIAL_RESTORE,intermediate doubles
1286381599,2010,Intermediate Doubles,2,team,Carlos Maldonado/Jorge Ramirez,PARTIAL_RESTORE,intermediate doubles
1286381599,2010,Intermediate Doubles,3,team,Jhon Orace/Andreina Peña,PARTIAL_RESTORE,intermediate doubles
1286381599,2010,Intermediate Doubles,5,team,Astrid Archila/Yalis Iasenzaniro,PARTIAL_RESTORE,intermediate doubles
1286381599,2010,Intermediate Doubles,6,team,Carlos Blaumann/Ivaneidy Zambrano,PARTIAL_RESTORE,intermediate doubles
1286644859,2010,Net Singles,2,player,Dexter,PARTIAL_RESTORE,net singles
1287439208,2010,Open Doubles Net,1,player,Round,PARTIAL_RESTORE,open doubles net
1287439208,2010,Open Doubles Net,2,player,Round,PARTIAL_RESTORE,open doubles net
1288096032,2010,Request Contest,5,player,Agatka,PARTIAL_RESTORE,request contest
1290861524,2011,Golf,4,team,Faris/Stuff,PARTIAL_RESTORE,golf
1290861524,2011,Golf,10,team,Quentin/Alex,PARTIAL_RESTORE,golf
1295842442,2011,Unknown,1,team,Maude Laudreville/Francois Depatie-Pelletier,NEW_DIV_RESTORE,
1295842442,2011,Unknown,2,team,Genevieve Bousquet/Luc Legault,NEW_DIV_RESTORE,
1295842442,2011,Unknown,3,team,Jody Welch/Andy Ronald,NEW_DIV_RESTORE,
1295842442,2011,Unknown,4,team,Lisa Monti/Kenny Shults,NEW_DIV_RESTORE,
1295842442,2011,Unknown,5,team,Becca English-Ross/Fletcher Funk,NEW_DIV_RESTORE,
1295842442,2011,Unknown,6,team,Julie Symons/Jeremy Mirken,NEW_DIV_RESTORE,
1295842442,2011,Unknown,7,team,Sarah Femmel/Chris Siebert,NEW_DIV_RESTORE,
1295842442,2011,Unknown,8,team,Darlene House/EJ Gammage,NEW_DIV_RESTORE,
1295842442,2011,Unknown,9,team,Michelle Chen/Steve Dusablon,NEW_DIV_RESTORE,
1295842442,2011,Unknown,10,team,Lisa McDaniel/Jack Harris,NEW_DIV_RESTORE,
1299532552,2011,Intermediate Singles,9,player,Frankie Becerril,PARTIAL_RESTORE,intermediate singles
1301837824,2011,Open Doubles Net,9,team,Marc Girard-Larivière (Canada)/(),PARTIAL_RESTORE,open doubles net
1305581560,2011,Singles Net,1,team,Grischa Tellenbach/Lino Landau,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,2,team,Arthur Ledain/Quentin Isackson,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,3,team,Mouss Kabbal/Sebastien Maillet,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,4,team,Marc Brunet/Vincent Rousseau,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,5,team,Guillaume Degat/Sven Depoilly,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,6,team,Thomas Sustrac/Olivier Baillon,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,7,team,Fabien Riffaud/Emmanuelle Bouvier,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,8,team,Emilien Groussin/Clement Gobe,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,9,team,David Rambaud/Maël LeGall,PARTIAL_RESTORE,singles net
1305581560,2011,Singles Net,10,team,Wilfrid Vincendeau/Nicolas Nantes,PARTIAL_RESTORE,singles net
1313351184,2011,Open Doubles Net,1,team,Dan Greer/Greg Neumann,PARTIAL_RESTORE,open doubles net
1313351184,2011,Open Doubles Net,2,team,Tom Bergamasco/Jim Hankins,PARTIAL_RESTORE,open doubles net
1313351184,2011,Open Doubles Net,3,team,Mark Hunsberger/Josh DeClercq,PARTIAL_RESTORE,open doubles net
1313351184,2011,Open Doubles Net,4,team,Anthony Intemann/Noah Hunsberger,PARTIAL_RESTORE,open doubles net
1313351184,2011,Intermediate Doubles Net,1,team,Jack Lentz/Anthony Ritz,PARTIAL_RESTORE,intermediate doubles net
1314229545,2011,Open Doubles,5,team,Ariel Santetesteban/Ladell,PARTIAL_RESTORE,open doubles
1314229545,2011,Golf,6,player,Ladell,PARTIAL_RESTORE,golf
1314328055,2011,Open Doubles Net,6,team,Ronald Varillas Sandoval (Venezuela)/(),PARTIAL_RESTORE,open doubles net
1320803601,2012,Unknown,12,team,Rene/Nick Rettinger,PARTIAL_RESTORE,unknown
1320803601,2012,Intermediate Doubles,7,team,Nick Rettinger/Rene,PARTIAL_RESTORE,intermediate doubles
1329132977,2012,Open Circle Contest,6,player,Pawel Rozek (Poland),PARTIAL_RESTORE,women s circle contest
1337617980,2012,Open Singles Net,1,team,Fritsch/Antonio B,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,2,team,Rockel/Tammo DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,3,team,Khateeb/Yassin B,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,4,team,Voss/Simon KI,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,5,team,Thull/Jonas AC,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,6,team,Anhuth/Kerstin F,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,7,team,Nold/Stefan F,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,8,team,Püchel/Robin DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,9,team,Kuntze/Steve DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,10,team,Kaufmann/David B,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,11,team,Rusev/Radoslav Strasbourg,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,12,team,Rautenber/Stephan HI,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,13,team,Russell/P. Thomas Plech,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,14,team,Käfer/Andreas AC,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,15,team,Holzmann/Tino DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,16,team,Schmidt/Anne DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,17,team,Häßler/Ulrike HI,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,18,team,Thal/Janis HB,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,19,team,Künzel/Thorsten Sülbeck,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,20,team,Schmidtke/Benjamin HB,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,21,team,Brekle/Jan HH,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,22,team,Böhme/Rico Frankenberg,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,23,team,Denkert/Marcel Aue,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,24,team,Thierfelde/Markus Aue,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,25,team,Deckert/Sebastian Aue,PARTIAL_RESTORE,womens singles net
1337617980,2012,Open Singles Net,26,team,Murkner/Lars Aue,PARTIAL_RESTORE,womens singles net
1337617980,2012,Womens Singles Net,1,team,Anhuth/Kerstin F,PARTIAL_RESTORE,womens singles net
1337617980,2012,Womens Singles Net,2,team,Schmidt/Anne DD,PARTIAL_RESTORE,womens singles net
1337617980,2012,Womens Singles Net,3,team,Probst/Katharina Luzern,PARTIAL_RESTORE,womens singles net
1337617980,2012,Womens Singles Net,4,team,Häßler/Ulrike HI,PARTIAL_RESTORE,womens singles net
1348929718,2012,Open Doubles Net,10,team,Alberto Perez (Venezuela)/(),PARTIAL_RESTORE,open doubles net
1353223688,2012,Open Singles Net,5,player,Grischa Tellenbach (Switzerland),PARTIAL_RESTORE,open singles net
1353223688,2012,Open Singles Net,10,player,Roman Belozerov (Russia),PARTIAL_RESTORE,open singles net
1353223688,2012,Open Singles Net,14,player,Theodore Fritsch (USA),PARTIAL_RESTORE,open singles net
1353223688,2012,Open Doubles Net,6,team,Mikko Tapaninaho (Finland)/Theodore Fritsch (USA),PARTIAL_RESTORE,open doubles net
1353223688,2012,Open Singles Routines,1,player,Toni Pääkkönen (Finland),NEW_DIV_RESTORE,
1353223688,2012,Open Singles Routines,2,player,Tuomas Riisalo (Finland),NEW_DIV_RESTORE,
1353223688,2012,Open Singles Routines,3,player,Lauri Airinen (Finland),NEW_DIV_RESTORE,
1353223688,2012,Open Singles Routines,4,player,Timo Aarnio (Finland),NEW_DIV_RESTORE,
1353223688,2012,Open Singles Routines,5,player,Jana Riisalo (Czech Republic),NEW_DIV_RESTORE,
1353223688,2012,Open Singles Routines,6,player,Mikko Tapaninaho (Finland),NEW_DIV_RESTORE,
1353223688,2012,Open Doubles Net,6,team,"Fritsch, Ted (USA)/Tapaninaho, Mikko",PARTIAL_RESTORE,open doubles net
1353223688,2012,Open Singles Net,5,player,"Tellenbach, Grischa (FRA)",PARTIAL_RESTORE,open singles net
1353223688,2012,Open Singles Net,10,player,"Belozerov, Roman (RUS)",PARTIAL_RESTORE,open singles net
1353223688,2012,Open Singles Net,14,player,"Fritsch, Ted (USA)",PARTIAL_RESTORE,open singles net
1354752474,2013,Open Singles Routines,1,player,Aleksi Airinen (Finland),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,2,player,Rene Rühr (Israel),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,3,player,Jindra Smola (Czech Republic),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,4,player,Alexander Trenner (Austria),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,5,player,Jakob Wagner (Germany),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,6,player,Andreas Nawrath (Germany),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,7,player,Nis Petersen (Denmark),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,8,player,Maciek Niczyporuk (Poland),NEW_DIV_RESTORE,
1354752474,2013,Open Singles Routines,9,player,Pawel Nowak (Poland),NEW_DIV_RESTORE,
1354752474,2013,Women's Singles Routines,1,player,Tina Aeberli (Switzerland),NEW_DIV_RESTORE,
1354752474,2013,Women's Singles Routines,2,player,Paloma Mayo (Spain),NEW_DIV_RESTORE,
1354752474,2013,Women's Singles Routines,3,player,Dorota Wojtasiuk (Poland),NEW_DIV_RESTORE,
1354752474,2013,Open Shred:30,1,player,Aleksi Airinen (Finland),PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,4,player,Jakob Wagner,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,5,player,Maciek Niczyporuk,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,6,player,Jindra Smola,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,7,player,Rene Rühr,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,8,player,Pawel Nowak,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Shred:30,9,player,Rados Turek,PARTIAL_RESTORE,shred 30
1354752474,2013,Open Circle Contest,4,player,Aleksi Airinen (Finland),PARTIAL_RESTORE,circle contest
1357101984,2013,Open Mixed Doubles Net,9,team,Jasper Shults (USA)/(),PARTIAL_RESTORE,open mixed doubles net
1357101984,2013,Open Mixed Doubles Net,11,team,Gaylene Grossen (USA)/(),PARTIAL_RESTORE,open mixed doubles net
1357101984,2013,Intermediate Doubles Net,2,team,Steve Femmel (USA)/(),PARTIAL_RESTORE,intermediate doubles net
1357101984,2013,Intermediate Doubles Net,4,team,Paul Vorvick (USA)/(),PARTIAL_RESTORE,intermediate doubles net
1357101984,2013,Intermediate Doubles Net,5,team,Jesse Ross (USA)/(),PARTIAL_RESTORE,intermediate doubles net
1361239371,2013,Open Doubles Net,7,team,Diego Gamboa Barrios (Venezuela)/(),PARTIAL_RESTORE,open doubles net
1368559562,2013,Open Doubles Net,15,team,Carlos Medina (Colombia)/(),PARTIAL_RESTORE,open doubles net
1368559562,2013,Open Doubles Net,16,team,Eric Castro H (Venezuela)/(),PARTIAL_RESTORE,open doubles net
1368559562,2013,Open Doubles Net,17,team,Wilmer Rojas Fuentes (Venezuela)/(),PARTIAL_RESTORE,open doubles net
1369141018,2013,Open Doubles Net,3,team,Benjamin Kanske (Germany)/(),PARTIAL_RESTORE,open doubles net
1369141018,2013,Open Doubles Net,4,team,Dinko Dimitrov (Bulgaria)/(),PARTIAL_RESTORE,open doubles net
1377192359,2013,Request,1,player,Blauski,PARTIAL_RESTORE,request
1377192359,2013,Request,2,player,Mikko,PARTIAL_RESTORE,request
1378666423,2013,Request Contest,5,team,David Castillo/Tuukka Antikainen,PARTIAL_RESTORE,request contest
