event_id,year,event_type,event_name,mirror_found,mirror_has_results,mirror_h2_div_count,mirror_parsed_div_count,mirror_placement_lines,stage2_div_count,stage2_placement_count,pf_placement_count,status,notes
1126086921,2005,mixed,Polish Footbag Championships 2005,True,True,0,10,40,10,40,40,OK,
1127155729,2005,mixed,Zocha Jam 2005,True,False,0,0,0,6,52,56,MIRROR_NO_RESULTS,
1132511088,2005,mixed,Finnish Footbag Championships 2005,True,True,0,0,42,6,42,42,OK,
1121753561,2006,freestyle,2006 Australian Footbag Championships,True,True,3,3,9,3,9,9,OK,
1131659634,2006,net,2006 Green Cup Presented by Chaos,True,True,0,0,25,4,21,21,OK,
1133888413,2006,mixed,Valentines Day Massacre,True,True,0,0,15,2,11,11,MODERATE_LOSS,
1134914723,2006,mixed,RNH Contest 2006,True,True,0,0,58,8,49,53,OK,
1135116604,2006,worlds,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,5,5,129,17,268,268,OK,
1137347261,2006,freestyle,7th Annual Colorado Shred Symposium,True,True,2,2,17,5,26,26,OK,
1137937282,2006,mixed,Czech Footbag Championships,True,True,0,0,32,6,32,32,OK,
1137942486,2006,mixed,8th Annual IFPA European Footbag Championships,True,True,3,3,27,12,96,93,OK,
1138601883,2006,freestyle,Santa Cruz Invitational,True,True,3,3,9,3,19,27,OK,unmatched_mirror_divs=[Open Sick Trick]
1139778550,2006,net,Swedish Open Footbag Net,True,True,0,4,26,4,26,25,OK,
1141576257,2006,net,7th Annual Turku Open,True,True,0,2,17,2,17,17,OK,
1142360459,2006,net,3rd Annual JFK Net Battle,True,True,0,0,26,2,26,26,OK,
1143027870,2006,net,Commalamaison Contest 2,True,True,0,0,16,1,16,16,OK,
1143155263,2006,mixed,U. S. Open Footbag Championships,True,True,5,5,17,17,75,72,OK,unmatched_mirror_divs=[Open Circle Contest]
1143172220,2006,mixed,2006 Jersey Spike & Shred,True,True,0,7,44,12,44,43,OK,
1143195910,2006,net,Hack Ski Sack,True,True,0,0,7,1,7,7,OK,
1146356760,2006,mixed,1st Annual North Alabama Footbag Competition,True,True,0,0,2,4,5,5,OK,
1146789209,2006,mixed,East Coast Footbag Championships 2006,True,True,1,1,3,3,11,10,OK,
1146843672,2006,freestyle,Montreal Spring Jam,True,True,0,0,10,1,10,9,OK,
1148241486,2006,freestyle,2006 Steel City Shred Off,True,True,0,6,21,5,15,20,MODERATE_LOSS,unmatched_mirror_divs=[Intermediate Big 3]
1148374547,2006,mixed,Championnats de France 2006,True,True,0,1,38,4,45,41,OK,unmatched_mirror_divs=[Final ]
1149763452,2006,mixed,8e OPEN de France de Footbag,True,True,6,6,51,15,143,144,OK,unmatched_mirror_divs=[Open Sick Trick]
1149881200,2006,mixed,Funtastik Summer Classic Tournament and Festival,True,True,1,1,5,11,40,39,OK,unmatched_mirror_divs=[Open Singles Routines]
1153345992,2006,net,"""KC"" Memorial Footbag Tournament",True,True,0,0,9,1,9,9,OK,
1155788760,2006,mixed,2006 Southeast Regionals,True,True,0,0,15,3,12,14,OK,
1156283186,2006,mixed,The Hackrifice Open 2006,True,True,0,1,17,5,12,15,MODERATE_LOSS,unmatched_mirror_divs=[The Results]
1157398732,2006,freestyle,Danish Footbag Championships 2006,True,True,0,0,33,5,33,26,OK,
1157942368,2006,freestyle,New Year's Jam 2006,True,True,0,0,22,6,20,18,OK,
1158263300,2006,mixed,Zocha Jam 2006,True,True,4,4,28,9,54,53,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30; Open Sick 3-Trick]
1160579826,2006,net,CommALaMaison Contest 3,True,True,0,0,30,1,28,9,OK,
1161167528,2006,mixed,German Footbag Championships 2006,True,True,0,0,34,6,34,26,OK,
1161871029,2006,freestyle,Finnish Footbag Championships 2006,True,True,3,3,22,7,62,62,OK,
1161888703,2006,freestyle,Cornell Footbag Jam,True,True,0,0,12,2,11,12,OK,
1163624128,2006,golf,Moonin' & Noonin' Beaver Open Post Turkey Day Blues Footbag Golf!,True,True,0,0,2,1,1,1,MODERATE_LOSS,
1164034575,2006,social,Southeastern 4-Square Championship,True,True,0,0,4,1,4,4,OK,
1154685554,2007,freestyle,9th Annual IFPA European Footbag Championships,True,True,6,6,43,6,43,43,OK,
1163784775,2007,worlds,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,6,6,153,19,269,268,OK,
1164845982,2007,net,The Green Cup 2007 - Presented By Chaos,True,True,0,0,36,5,36,35,OK,
1166622628,2007,freestyle,RNH Contest 2007,True,True,3,3,18,3,18,18,OK,
1167422711,2007,net,'07 Southeastern Net Championships,True,True,0,0,9,1,7,7,MODERATE_LOSS,
1168634226,2007,freestyle,Todexon 8,True,True,4,4,19,4,19,19,OK,
1170456736,2007,net,"L'Hivernal 2007, The 2007 Windchill",True,True,0,0,30,4,29,30,OK,
1172329753,2007,social,Shercle Session #3 - Estonian Footbag Camp,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1172562114,2007,net,Santa Cruz Soul Jam,True,True,0,1,11,1,11,11,OK,
1172931308,2007,freestyle,Montreal Spring Jam 2,True,True,0,3,20,4,16,15,OK,unmatched_mirror_divs=[Results; Best Link]
1173467292,2007,freestyle,4th annual Montana Freestyle Jam,True,True,3,3,21,2,19,28,OK,unmatched_mirror_divs=[Open Shred:30; Open Sick 3-Trick; Open Sick Trick]
1173606489,2007,net,4th Annual JFK Net Battle,True,True,0,0,30,2,30,30,OK,
1176318174,2007,mixed,2007 U.S. Open Footbag Championships,True,True,5,5,29,17,82,81,OK,unmatched_mirror_divs=[Open Circle Contest]
1176650845,2007,mixed,3rd New Jersey Spike and Shred,True,True,2,2,10,4,27,26,OK,unmatched_mirror_divs=[Open Sick 3-Trick]
1176844933,2007,net,Texas Statewide Footbag Tournament 2007,True,True,0,1,10,2,10,10,OK,
1177512537,2007,mixed,Championnats de France de Footbag,True,True,6,6,40,6,38,41,OK,unmatched_mirror_divs=[Open Singles Routines; Open Sick 3-Trick; Open Sick Trick]
1177615498,2007,net,8th Annual Turku Open,True,True,0,0,31,3,31,31,OK,
1179679872,2007,mixed,German Footbag Championships 2007,True,True,0,0,41,5,40,25,OK,
1179874637,2007,net,2007 Montreal Footbag Championships,True,True,0,0,16,4,16,16,OK,
1180373807,2007,mixed,Finnish Footbag Championships 2007,True,True,3,3,16,7,60,60,OK,unmatched_mirror_divs=[Open Circle Contest]
1180496320,2007,net,20th Annual Vancouver Open Net Footbag Tournament,True,True,0,0,14,4,14,14,OK,
1181021804,2007,freestyle,ShrEdmonton Freestyle Assembly 2007,True,True,0,1,29,4,15,19,MODERATE_LOSS,unmatched_mirror_divs=[Kyle Hewitt ]
1182542776,2007,freestyle,Funtastik Summer Classic,True,True,0,0,65,13,66,63,OK,
1183654670,2007,freestyle,1st South American IFPA Footbag Championships,True,True,4,4,24,4,24,24,OK,
1183729267,2007,mixed,9e Open de France de Footbag,True,True,5,5,57,14,148,153,OK,unmatched_mirror_divs=[Open Sick 3-Trick; Open Circle Contest]
1185458086,2007,mixed,Footbagmania 3007 - Polish Footbag Championships,True,True,0,0,52,11,51,40,OK,
1185556078,2007,mixed,Austrian Footbag Championships 2007,True,True,2,2,19,7,41,41,OK,unmatched_mirror_divs=[Open Singles Routines; Open Shred:30]
1186079315,2007,mixed,7th Swiss National Footbag Championship,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1188233129,2007,mixed,The 9th Hackrifice Open 2007,True,True,0,6,22,6,22,22,OK,
1189345008,2007,freestyle,5th Annual Wilanow Footbag Open 2007,True,True,0,6,58,5,47,46,OK,unmatched_mirror_divs=[Doubles Routines; Big 3]
1189535136,2007,freestyle,3rd Annual Shred Idaho Jam,True,True,0,3,11,3,11,11,OK,unmatched_mirror_divs=[Rippin Run]
1189657133,2007,freestyle,New Years Footbag Jam '07,True,False,0,0,0,3,3,0,MIRROR_NO_RESULTS,
1190256479,2007,freestyle,1st Annual NYFA Freestyle Symposium,True,True,4,4,13,4,13,13,OK,
1191627566,2007,freestyle,Cornell Footbag Jam 2,True,True,0,1,7,2,7,5,OK,
1192722292,2007,freestyle,Russian Footbag Freestyle Jam,True,True,0,0,6,1,6,6,OK,
1195773772,2007,mixed,Zocha Jam 2007,True,True,5,5,15,9,30,30,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30; Open Sick 3-Trick]
1189467124,2008,net,Phoenix Open,True,True,0,1,24,3,24,24,OK,
1189977929,2008,net,2008 Southern Regional Footbag Championships,True,True,0,0,18,3,18,18,OK,
1193783964,2008,mixed,U.S. Open Footbag Championships,True,True,7,7,30,17,98,97,OK,unmatched_mirror_divs=[Open Circle Contest]
1194517448,2008,worlds,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,9,9,204,9,204,204,OK,
1195585401,2008,net,The 2008 Green Cup Presented by Chaos,True,True,0,0,67,4,66,52,OK,
1195677906,2008,mixed,FC Footstar's 10th anniversary,True,True,0,0,6,2,6,1,OK,
1196344513,2008,freestyle,Todexon 9,True,True,3,3,23,3,23,23,OK,
1199106237,2008,mixed,10th Annual IFPA European Footbag Championships,True,True,4,4,37,12,172,172,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30]
1200325415,2008,freestyle,Greater Rochester Area Shred Symposium 2008,True,True,0,7,23,5,15,0,MODERATE_LOSS,unmatched_mirror_divs=[DATES AND TIMES; HOTEL; HOTEL RESERVATIONS]
1200725314,2008,social,SoCali Jam 08,True,False,0,0,0,1,5,7,MIRROR_NO_RESULTS,
1201396433,2008,freestyle,Second Annual NYFA Freestyle Symposium,True,True,4,4,11,4,11,11,OK,
1201811757,2008,net,Southeastern Net Championships,True,True,0,1,20,2,18,18,OK,unmatched_mirror_divs=[Official Tournament Results]
1202118857,2008,net,JFK March Mayhem,True,True,0,0,14,1,14,14,OK,
1202444182,2008,mixed,Shred for Savvy,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1203102773,2008,net,The 2008 Windy City Cup,True,True,0,1,26,4,26,25,OK,unmatched_mirror_divs=[Windy City Cup Champions]
1203604560,2008,net,CommALaMaison Contest 2008,True,True,0,0,21,1,18,17,OK,
1204006435,2008,net,The 2008 Pro Kicker Windchill,True,True,0,0,28,3,28,28,OK,
1204009603,2008,net,The 2008 Pro Kicker Montreal Footbag Championships,True,False,0,0,0,4,38,37,MIRROR_NO_RESULTS,
1204904987,2008,mixed,RNH Contest 2008,True,True,3,3,14,4,38,40,OK,unmatched_mirror_divs=[Open Sick Trick]
1205552627,2008,net,5th Annual JFK Net Battle,True,True,0,0,33,3,33,33,OK,
1206161350,2008,freestyle,Montreal Spring Jam 3,True,True,0,3,17,3,16,14,OK,
1208064566,2008,freestyle,The 10th Annual Hackrifice Open Footbag Championship,True,True,0,2,9,2,9,9,OK,
1208345952,2008,net,9th Annual Turku Open,True,True,0,0,41,3,41,41,OK,
1208408135,2008,freestyle,ShrEdmonton Freestyle Assembly 2008,True,True,0,0,23,5,16,18,MODERATE_LOSS,
1212406878,2008,mixed,French Footbag Championships 2008,True,True,1,1,4,3,26,26,OK,unmatched_mirror_divs=[Open Singles Routines]
1212769063,2008,freestyle,24th Annual Midwest Regional Footbag Championships,True,True,0,0,6,2,7,6,OK,
1216058526,2008,mixed,Funtastik Summer Classic Footbag Tournament,True,True,1,1,8,9,56,43,OK,unmatched_mirror_divs=[Open Singles Routines]
1216742033,2008,net,The 2008 Second City Cup presented by CLCK,True,True,0,2,11,2,11,11,OK,
1216849705,2008,mixed,Texas Statewide Tournament 2008,True,True,3,3,15,7,30,27,OK,unmatched_mirror_divs=[Open Sick 3-Trick; Open Sick Trick; Open Circle Contest]
1218721346,2008,net,Memphicago Kick Volley Challenge 1,True,True,0,0,8,1,8,2,OK,
1219405634,2008,mixed,8th Annual Polish Footbag Championships 2008,True,True,7,7,77,10,97,97,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30; Open Sick 3-Trick]
1220466807,2008,mixed,East Coast Footbag Championships,True,True,2,2,10,6,39,39,OK,unmatched_mirror_divs=[Open Circle Contest]
1220519679,2008,net,Finnish Footbag Singles Net Championships,True,True,0,0,21,2,21,21,OK,
1221506867,2008,net,JFK Fall Fury,True,True,0,0,10,1,10,10,OK,
1222687523,2008,mixed,10e Open de France de Footbag,True,True,6,6,44,11,119,124,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Sick Trick]
1224962900,2008,mixed,Zocha Jam 2008,True,True,7,7,39,10,50,47,OK,unmatched_mirror_divs=[Open Singles Routines; Women's Singles Routines; Intermediate Singles Routines]
1226205667,2008,freestyle,2nd IFPA South American Footbag Championships,True,True,4,4,26,4,26,26,OK,
1226938152,2008,mixed,Finnish Footbag Championships,True,True,3,3,17,4,29,28,OK,unmatched_mirror_divs=[Open Singles Routines; Open Shred:30; Open Circle Contest]
1228946926,2008,freestyle,Czech Footbag Championships,True,True,0,3,37,3,35,31,OK,
1225370942,2009,net,Frankfurt Footbag Open - *Bembel Cup 2009*,True,True,0,1,25,2,25,25,OK,unmatched_mirror_divs=[Frankfurt Footbag Open - Bembel Cup 2009 - results]
1226378339,2009,net,Phoenix Open 2009,True,True,0,2,16,2,16,16,OK,
1226549669,2009,net,"""The Mud Island Belt"" 2009 presented by Memphis Footworks",True,True,0,0,25,2,25,25,OK,
1226679678,2009,worlds,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,6,6,110,20,237,227,OK,
1229435305,2009,freestyle,2009 Windy City Cup presented by CLCK,True,True,0,0,18,2,18,18,OK,
1230850031,2009,net,"Montreal's 2009 First Single Net Footbag Championships, presented by AKIQ",True,True,0,1,18,2,18,18,OK,
1231286017,2009,net,2009 U.S. Open Footbag Net Championships,True,True,0,1,39,6,37,36,OK,unmatched_mirror_divs=[US OPEN RESULTS]
1231432184,2009,freestyle,Todexon 10,True,True,2,2,30,6,63,34,OK,
1232474501,2009,net,2009 Green Cup Presented by Chaos,True,True,0,0,54,3,54,54,OK,
1233299407,2009,freestyle,2009 U.S. Open Freestyle Footbag Championships,True,True,4,4,17,8,32,32,OK,unmatched_mirror_divs=[Open Sick 3-Trick]
1233718528,2009,freestyle,The 7th Australian National Footbag Championships,True,True,4,4,17,4,17,17,OK,
1234761224,2009,net,Kick Volley 01,True,False,0,0,0,2,11,11,MIRROR_NO_RESULTS,
1235149093,2009,mixed,RNH Contest 2009,True,True,0,0,135,7,97,97,MODERATE_LOSS,
1235253768,2009,mixed,2009 Southern Regional Footbag Championships,True,True,1,1,5,8,30,30,OK,unmatched_mirror_divs=[Open Singles Routines]
1235504528,2009,net,JFK March Mayhem,True,True,0,0,10,1,10,10,OK,
1235653935,2009,mixed,11th Annual IFPA European Footbag Championships - Strzelin,True,True,5,5,61,17,135,135,OK,unmatched_mirror_divs=[Open Sick 3-Trick]
1237771561,2009,freestyle,IFPA's Montreal Open 09 : Footbag Freestyle,True,True,2,2,14,2,14,14,OK,
1238728089,2009,social,2009 Winter Buce League,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1239056543,2009,net,"The AkiSphere 2009, presented by AKIQ (Montreal Net)",True,True,0,0,36,2,36,36,OK,
1239721441,2009,freestyle,End of Winter Jam,True,True,0,4,24,4,22,12,OK,unmatched_mirror_divs=[Letter Contest]
1240469006,2009,net,Turku Open 2009,True,True,0,0,27,3,27,27,OK,
1241011525,2009,mixed,2009 French Footbag Championships,True,True,1,1,7,5,51,51,OK,
1241031822,2009,mixed,Frisbee Footbag Fest,True,False,0,0,0,4,28,30,MIRROR_NO_RESULTS,
1242210886,2009,net,JFK Net Battle,True,True,0,0,24,2,24,24,OK,
1244553505,2009,mixed,Helsinki Open 2009,True,True,0,2,21,3,21,20,OK,
1245199707,2009,golf,22nd Annual Vancouver Open Footbag Tournament,True,True,0,4,26,4,26,26,OK,
1245404642,2009,freestyle,6# Swiss Footbag Open,True,True,3,3,25,3,23,23,OK,
1245432804,2009,mixed,Austrian Footbag Championships 2009,True,True,0,10,35,10,35,32,OK,
1245793403,2009,mixed,Funtastik Summer Classic,True,True,1,1,5,8,33,31,OK,unmatched_mirror_divs=[Open Singles Routines]
1248033041,2009,net,Texas Statewide 2009,True,True,0,1,24,4,24,24,OK,
1248864536,2009,mixed,Polish Footbag Championships 2009,True,True,5,5,20,11,52,52,OK,
1250478677,2009,freestyle,Montreal End-of-Summer Jam 1,True,True,0,0,9,1,8,7,OK,
1251952403,2009,net,X-PRO Cup (Copa X-PRO),True,True,0,4,35,2,32,32,DIVS_MISSING,unmatched_mirror_divs=[DOUBLES]
1251990500,2009,freestyle,6th Annual Wilanow Footbag Open 2009,True,True,5,5,47,5,47,47,OK,
1252110023,2009,freestyle,2009 East-Coast Footbag Championships,True,True,2,2,9,6,47,46,OK,unmatched_mirror_divs=[Open Singles Routines; Open Circle Contest]
1254829577,2009,mixed,Finnish Footbag Championships,True,True,3,3,14,7,48,48,OK,unmatched_mirror_divs=[Open Circle Contest]
1255269216,2009,freestyle,25th Midwest Regionals Tournament & New Year's Jam,True,True,2,2,7,4,13,13,OK,
1255335697,2009,net,Prague Net Open,True,True,0,0,23,2,23,23,OK,
1255957016,2009,mixed,Zocha Jam 2009,True,True,6,6,43,11,59,53,OK,unmatched_mirror_divs=[Open Singles Routines; Women's Singles Routines; Open Shred:30]
1257621700,2009,mixed,German Footbag Championships 2009,True,True,1,1,3,7,40,39,OK,
1258513500,2009,net,IFPA South American Championships,True,False,0,0,0,2,37,36,MIRROR_NO_RESULTS,
1260517364,2009,mixed,Footbag Open Meeting,True,True,0,3,13,3,13,13,OK,
1252451527,2010,mixed,Funtastik Summer Classic,True,True,2,2,11,10,69,67,OK,unmatched_mirror_divs=[Open Singles Routines; Open Circle Contest]
1254662073,2010,mixed,FC Footstar Berlin 12th Birthday Jam,True,True,1,1,4,3,18,18,OK,
1254724022,2010,social,Phoenix Open 2010,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1256202918,2010,mixed,11e Open de France de Footbag,True,True,4,4,41,9,137,137,OK,
1260368810,2010,net,Frankfurt Footbag 10th Anniversary Jam,True,True,0,4,36,2,36,31,DIVS_MISSING,unmatched_mirror_divs=[Teilnehmerfeld; Vorgeschichte; Loch 4 (Black Wi(n)dow)]
1262288759,2010,net,2010 U.S. Open Footbag Net Championships,True,True,0,1,51,7,50,50,OK,unmatched_mirror_divs=[Full Results]
1262631137,2010,mixed,Urban Komba Footbag Open Footbag Jam,True,True,0,3,13,3,13,12,OK,
1262691385,2010,freestyle,Todexon 11,True,True,2,2,13,5,26,14,OK,
1263589392,2010,golf,FB-Golf-Hamburg,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1264098849,2010,net,2010 Mud Island Belt Presented by Memphis Footworks,True,True,0,0,31,2,30,30,OK,
1265745512,2010,worlds,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,14,14,223,20,268,268,OK,unmatched_mirror_divs=[Open Sick 3-Trick]
1265850138,2010,freestyle,U. S. Open Freestyle Footbag Championships,True,True,6,6,25,8,30,30,OK,unmatched_mirror_divs=[Open Sick 3-Trick; Open Circle Contest]
1267199851,2010,mixed,WSF Mistrzostwa Pragi w Grze w Zoske,True,True,5,5,15,9,55,55,OK,unmatched_mirror_divs=[Open Sick 3-Trick; Open 2-Square]
1267469140,2010,net,Footcamp 2010,True,True,0,0,26,2,26,26,OK,
1267718326,2010,net,3rd Annual Windy City Cup,True,True,0,0,23,2,22,22,OK,
1267920908,2010,net,KICK VOLLEY 02,True,True,0,0,9,1,9,9,OK,
1267996189,2010,mixed,Footbag again in the Zara,True,True,0,3,13,3,13,12,OK,
1268191383,2010,mixed,2010 Southern Regional Footbag Championships,True,True,0,0,11,5,12,12,OK,
1268338685,2010,mixed,II Spanish OPEN,True,True,0,0,1,0,0,0,STAGE2_EMPTY,
1268407783,2010,net,2010 East Coast Footbag Championships,True,True,3,3,20,3,44,44,OK,unmatched_mirror_divs=[Open Singles Routines; Open Sick 3-Trick; Open Circle Contest]
1268445253,2010,net,2010 Green Cup Presented by Chaos,True,True,0,0,42,3,41,1,OK,
1269111845,2010,net,"The King of the Hill 2010, presented by Aki Québec",True,True,0,0,24,1,24,24,OK,
1269266785,2010,mixed,12th Annual IFPA European Footbag Championships - Brussels,True,True,6,6,83,14,193,193,OK,unmatched_mirror_divs=[Open 2-Square]
1269860787,2010,net,March Mayhem 2010,True,True,0,0,7,1,7,7,OK,
1270518636,2010,golf,Texas State Footbag Championships 2010,True,True,0,3,14,3,14,14,OK,
1270631935,2010,net,RNH Contest 2010,True,True,0,2,91,2,51,50,MODERATE_LOSS,unmatched_mirror_divs=[Semi-finals; Finals]
1271270281,2010,net,*Bembel Cup 2010*,True,True,0,0,19,1,19,19,OK,
1271275118,2010,net,Turku Open 2010,True,True,0,0,10,2,10,10,OK,
1272817638,2010,net,"The AkiSphere 2010, presented by AKIQ",True,True,0,2,33,2,32,32,OK,
1273248665,2010,mixed,4th Annual NYFA Freestyle and Net Symposium,True,True,5,5,25,9,38,38,OK,
1277805979,2010,mixed,French Footbag Championships 2010,True,True,4,4,31,4,31,30,OK,
1278603677,2010,freestyle,10th Annual Polish Footbag Championships 2010,True,True,6,6,56,6,56,56,OK,
1280002674,2010,mixed,Finnish Footbag Championships,True,True,3,3,13,5,32,32,OK,unmatched_mirror_divs=[Open Circle Contest]
1280907422,2010,mixed,10th Swiss Footbag Championships,True,True,0,5,25,5,25,24,OK,
1282224512,2010,mixed,12th Annual German Footbag Championships,True,True,3,3,19,9,94,93,OK,
1282647603,2010,net,Net Orange Jam II (Net D¿em),True,True,0,1,11,1,11,11,OK,
1282912320,2010,mixed,7th Annual Wilanow Footbag Open 2010,True,True,5,5,29,8,42,42,OK,
1284182261,2010,net,1era COPA VENEZUELA,True,True,0,2,28,2,28,28,OK,
1284588517,2010,freestyle,Austrian Footbag Championships 2010,True,True,4,4,30,4,30,30,OK,
1285506605,2010,freestyle,2010 NYJ/Midwest Regionals Footbag Championships,True,True,0,0,20,3,19,17,OK,
1285989828,2010,net,Footbag Táchira Cup (Copa Tachira),True,True,0,3,19,2,18,18,OK,
1286381206,2010,net,2da. Copa X-PRO,True,True,0,0,23,2,23,23,OK,
1286381599,2010,net,4to Campeonato Suramericano de Footbag,True,False,0,0,0,5,57,56,MIRROR_NO_RESULTS,
1286644859,2010,mixed,Czech Footbag Championship 2010,True,True,0,0,20,4,20,19,OK,
1287439208,2010,net,Naantalin Seudun Mestaruuskilpailut,True,True,0,0,6,1,6,4,OK,
1288096032,2010,mixed,Zocha Jam 2010,True,True,5,5,31,11,76,70,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30; Open Sick 3-Trick]
1287703732,2011,net,Kick Volley 03,True,False,0,0,0,1,8,8,MIRROR_NO_RESULTS,
1290861524,2011,net,Bembel Cup 2011: Gimbledon Championships,True,True,0,1,30,2,30,22,OK,
1293877677,2011,worlds,32nd IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,12,12,254,22,381,381,OK,
1293877917,2011,mixed,13th Annual IFPA European Footbag Championships,True,True,5,5,38,18,140,140,OK,
1293878155,2011,freestyle,Todexon 12,True,True,4,4,27,4,27,27,OK,
1294262550,2011,mixed,12e Open de France de Footbag,True,True,3,3,19,8,114,111,OK,unmatched_mirror_divs=[Open Circle Contest]
1294779128,2011,net,2011 Mud Island Belt presented by Memphis Footworks,True,True,2,2,20,2,20,20,OK,
1295120951,2011,mixed,2011 Green Cup Presented by Chaos,True,True,5,5,17,10,66,66,OK,
1295262886,2011,net,2011 Prague Open,True,True,0,0,10,2,10,10,OK,
1295842442,2011,net,US OPEN Footbag Net Championships 2011,True,True,0,1,52,7,52,52,OK,unmatched_mirror_divs=[Full IFPA results]
1297811412,2011,mixed,11th Annual Polish Footbag Championships 2011,True,True,7,7,86,11,157,157,OK,unmatched_mirror_divs=[Open 2-Square]
1297909685,2011,net,2da Copa Ciencias,True,True,0,0,74,5,37,37,MODERATE_LOSS,
1298063977,2011,net,April Assault!,True,True,1,1,11,1,11,11,OK,
1298627369,2011,mixed,13th Annual German Footbag Championships,True,True,3,3,25,8,93,93,OK,unmatched_mirror_divs=[Open Shred:30]
1299019355,2011,net,10 years Pieds à Gilles - 7th Swiss Footbag Open,True,True,0,0,41,3,41,41,OK,
1299532552,2011,net,4th Annual Windy City Cup Footbag Net Championships,True,True,0,0,35,4,35,35,OK,
1300316952,2011,net,Paris Net Battle 2011,True,True,2,2,28,2,28,28,OK,
1301104070,2011,net,Footcamp 2011,True,True,1,1,11,1,11,11,OK,
1301243982,2011,net,Aachen Outdoor Open - The Rally Cup,True,True,2,2,19,2,19,19,OK,
1301675662,2011,net,2da Copa Venezuela,True,True,0,0,90,5,45,45,MODERATE_LOSS,
1301837216,2011,net,"The King of the Hill 2011, presented by Aki Québec",True,True,1,1,9,1,11,13,OK,unmatched_mirror_divs=[Open Singles Net]
1301837824,2011,net,"The AkiSphere 2011, presented by AKIQ",True,True,2,2,25,2,23,22,OK,
1301958487,2011,freestyle,US Open Freestyle Footbag Championships,True,True,7,7,21,7,21,21,OK,
1302802291,2011,net,JFK Net Battle,True,True,2,2,21,2,21,21,OK,
1302874713,2011,net,Turku Open,True,True,2,2,16,2,16,16,OK,
1305581560,2011,mixed,French Footbag Championships 2011,True,True,1,1,5,2,35,34,OK,unmatched_mirror_divs=[Open Singles Routines]
1310408325,2011,golf,24th Annual Vancouver Open & Golf Tournament,True,True,3,3,21,5,27,26,OK,
1311699287,2011,net,3ra Copa X-PRO,True,True,0,0,72,3,36,36,MODERATE_LOSS,
1313351184,2011,mixed,2011 East Coast Footbag Championships,True,True,4,4,14,8,30,30,OK,
1314229545,2011,net,Texas State Footbag Championships 2011,True,True,0,3,21,4,21,19,OK,
1314323534,2011,mixed,5to Campeonato Suramericano de Footbag,True,True,1,1,3,9,73,73,OK,unmatched_mirror_divs=[Open Circle Contest]
1314328055,2011,net,3ra Copa Táchira de Footbag,True,True,2,2,19,2,19,18,OK,
1315451053,2011,net,Memphicago Open,True,True,1,1,4,1,4,4,OK,
1316280393,2011,mixed,8th Annual Wilanow Footbag Open 2011,True,True,4,4,29,7,63,66,OK,unmatched_mirror_divs=[Open 2-Square]
1318673467,2011,freestyle,Austrian Footbag Championships 2011,True,True,4,4,45,4,45,45,OK,
1320232300,2011,net,RNH Contest 2011,True,True,0,0,50,2,24,24,LARGE_LOSS,
1321368279,2011,net,Finnish Footbag Championships,True,True,0,0,27,2,27,27,OK,
1319622692,2012,mixed,14th FC Footstar anniversary,True,True,4,4,45,5,52,52,OK,unmatched_mirror_divs=[Open Singles Routines]
1320803601,2012,net,U.S. OPEN Footbag Net Championships 2012,True,True,2,2,8,7,46,44,OK,
1321869570,2012,freestyle,Todexon 13,True,True,4,4,25,8,47,25,OK,
1323272493,2012,worlds,33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,20,20,384,32,681,264,OK,
1323980691,2012,net,The 2012 Mud Island Belt Presented by Memphis Footworks,True,True,2,2,21,2,21,21,OK,
1325504349,2012,net,Bembel Cup 2012,True,True,1,1,17,1,17,17,OK,
1326451143,2012,net,Praha Open,True,True,1,1,6,1,6,6,OK,
1328094862,2012,mixed,14th Annual IFPA European Footbag Championships,True,True,10,10,143,10,143,143,OK,
1329044785,2012,net,JFK March Mayhem 2012,True,True,2,2,12,2,12,12,OK,
1329132977,2012,mixed,Swiss Footbag Championships 2012,True,True,8,8,60,17,122,62,OK,
1330833781,2012,net,3ra Copa Ciencias-UCV.,True,True,2,2,29,2,29,29,OK,
1330902233,2012,mixed,2012 Green Cup Presented by Chaos,True,True,6,6,43,6,43,43,OK,
