event_id,division_raw,placement_raw,placement_num,player_raw,team_raw,score_raw,notes,source_file
22fc67ecfb,Open Sgls Consecutive,1,1,Andy Linder,,,,FBW_V08_N02_p045.jpg
22fc67ecfb,Open Sgls Consecutive,2,2,Rick Reese,,,,FBW_V08_N02_p045.jpg
22fc67ecfb,Open Sgls Consecutive,3,3,Ted Martens,,,,FBW_V08_N02_p045.jpg
22fc67ecfb,Open Dbls Consecutive,1,1,,Jack Schoolcraft/Pat Castle,,,FBW_V08_N02_p045.jpg
22fc67ecfb,Open Dbls Consecutive,2,2,,Jon Lind/Dennis Ross,,,FBW_V08_N02_p045.jpg
22fc67ecfb,Open Dbls Consecutive,3,3,,Chris Ott/Dave Robinson,,,FBW_V08_N02_p045.jpg
927c187fd2,Open Singles Net,1,1,Steve Fennell,,,,FBW_V13_N01_p011.jpg
927c187fd2,Open Singles Net,2,2,Walt Houston,,,,FBW_V13_N01_p011.jpg
927c187fd2,Open Singles Net,3,3,Vasek Klouda,,,,FBW_V13_N01_p011.jpg
927c187fd2,Open Doubles Net,1,1,,Steve Fennell/Dave Robinson,,,FBW_V13_N01_p011.jpg
927c187fd2,Open Doubles Net,2,2,,Walt Houston/Justin Sexton,,,FBW_V13_N01_p011.jpg
ecdc5118a6,Open Freestyle,1,1,Vasek Klouda,,,,FBW_V13_N02_p013.jpg
ecdc5118a6,Open Freestyle,2,2,Jan Weber,,,,FBW_V13_N02_p013.jpg
b6944e3db0,Open Freestyle,1,1,Milan Benda,,,,FBW_V14_N01_p014.jpg
b6944e3db0,Open Freestyle,2,2,Vasek Klouda,,,,FBW_V14_N01_p014.jpg
b6944e3db0,Open Freestyle,3,3,Evan Gatesman,,,,FBW_V14_N01_p014.jpg
4b02885089,Open Singles Net,1,1,Steve Fennell,,,,IFAB_WORLDS_HISTORY_p053.jpg
