event_id,year,event_name,city,country,line_no,line_raw,trick_raw,trick_canon,name_raw,person_id,person_canon,match_type,context_snippet,extract_method
1050745947,2003,,,,32,Ducking Butterfly,Butterfly,butterfly,Ducking Butterfly,,,unresolved,Ducking [Butterfly],inline_trick_match
1050745947,2003,,,,32,Ducking Butterfly,Ducking,ducking,Ducking Butterfly,,,unresolved,[Ducking] Butterfly,inline_trick_match
1050745947,2003,,,,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,Stepping,stepping,Franck Rémy,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,2. Franck Rémy (75 ADDS) : [Stepping] Eclipse > Osis > Barfly,inline_trick_match
1050745947,2003,,,,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,Barfly,barfly,Franck Rémy,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,) : Stepping Eclipse > Osis > [Barfly],inline_trick_match
1050745947,2003,,,,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,Osis,osis,Franck Rémy,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,75 ADDS) : Stepping Eclipse > [Osis] > Barfly,inline_trick_match
1050745947,2003,,,,34,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >,Spinning Clipper,spinning clipper,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,ach (RNH Footbag) : Ripwalk > [Spinning Clipper] >,inline_trick_match
1050745947,2003,,,,34,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >,Spinning,spinning,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,ach (RNH Footbag) : Ripwalk > [Spinning] Clipper >,inline_trick_match
1050745947,2003,,,,34,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >,Ripwalk,ripwalk,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,ha Tellenbach (RNH Footbag) : [Ripwalk] > Spinning Clipper >,inline_trick_match
1050745947,2003,,,,35,Spinning Osis,Spinning,spinning,Spinning Osis,,,unresolved,[Spinning] Osis,inline_trick_match
1050745947,2003,,,,35,Spinning Osis,Osis,osis,Spinning Osis,,,unresolved,Spinning [Osis],inline_trick_match
1054616435,2003,,,,2,"Big trick- Red husted, Shooting double down, stepping backspining mirage,",stepping,stepping,Big,,,unresolved,"husted, Shooting double down, [stepping] backspining mirage,",inline_trick_match
1054616435,2003,,,,3,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx",ducking,ducking,Nate Linscott,11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,exact,"irage!! Nate Linscott spining [ducking] osis, Kevin Richey pdx",inline_trick_match
1054616435,2003,,,,3,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx",gyro,gyro,Nate Linscott,11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,exact,swirling [gyro] mirage!! Nate Linscott spinin,inline_trick_match
1054616435,2003,,,,3,"swirling gyro mirage!! Nate Linscott spining ducking osis, Kevin Richey pdx",osis,osis,Nate Linscott,11d957ec-ccf4-5fe5-b749-e80806fc0e3a,Nate Linscott,exact,"Nate Linscott spining ducking [osis], Kevin Richey pdx",inline_trick_match
1054616435,2003,,,,4,torque.,torque,torque,,,,none,[torque].,inline_trick_match
1054616435,2003,,,,6,"Big trick- James Erickson- smog, pixie ducking butterfly, Paul Vorvick- spinn",butterfly,butterfly,Big,,,unresolved,"Erickson- smog, pixie ducking [butterfly], Paul Vorvick- spinn",inline_trick_match
1054616435,2003,,,,6,"Big trick- James Erickson- smog, pixie ducking butterfly, Paul Vorvick- spinn",ducking,ducking,Big,,,unresolved,"- James Erickson- smog, pixie [ducking] butterfly, Paul Vorvick- spin",inline_trick_match
1054616435,2003,,,,6,"Big trick- James Erickson- smog, pixie ducking butterfly, Paul Vorvick- spinn",pixie,pixie,Big,,,unresolved," trick- James Erickson- smog, [pixie] ducking butterfly, Paul Vorvi",inline_trick_match
1057773472,2003,,,,27,FRIDAY COCKTAIL HOUR FOOT-C NET PICKUP GAMES,PICKUP,pickup,FRIDAY COCKTAIL HOUR FOOT-C,,,unresolved,IDAY COCKTAIL HOUR FOOT-C NET [PICKUP] GAMES,inline_trick_match
1061453080,2003,,,,9,1. Dylan Govender - pixie parradon,pixie,pixie,Dylan Govender,16a8976e-c728-586a-835b-08b5255a744c,Dylan Govender,exact,1. Dylan Govender - [pixie] parradon,inline_trick_match
1061453080,2003,,,,23,1. Brendan Erskine - Helical mirage (frigid osis set sailing mirage),osis,osis,Brendan Erskine,2b72150a-23a0-5c22-864d-86e32a01f185,Brendan Erskine,exact,kine - Helical mirage (frigid [osis] set sailing mirage),inline_trick_match
1061453080,2003,,,,25,1. Lynton Stephens - legbeater>blurriest>paradox torque,blurriest,blurriest,Lynton Stephens,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,. Lynton Stephens - legbeater>[blurriest]>paradox torque,inline_trick_match
1061453080,2003,,,,25,1. Lynton Stephens - legbeater>blurriest>paradox torque,torque,torque,Lynton Stephens,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,- legbeater>blurriest>paradox [torque],inline_trick_match
1061453080,2003,,,,26,2. Dan Ednie - ripwalk>blurry whirl>PS whirl,blurry whirl,blurry whirl,Dan Ednie,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,2. Dan Ednie - ripwalk>[blurry whirl]>PS whirl,inline_trick_match
1061453080,2003,,,,26,2. Dan Ednie - ripwalk>blurry whirl>PS whirl,ripwalk,ripwalk,Dan Ednie,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,2. Dan Ednie - [ripwalk]>blurry whirl>PS whirl,inline_trick_match
1061453080,2003,,,,26,2. Dan Ednie - ripwalk>blurry whirl>PS whirl,whirl,whirl,Dan Ednie,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,2. Dan Ednie - ripwalk>blurry [whirl]>PS whirl,inline_trick_match
1061453080,2003,,,,26,2. Dan Ednie - ripwalk>blurry whirl>PS whirl,whirl,whirl,Dan Ednie,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,nie - ripwalk>blurry whirl>PS [whirl],inline_trick_match
1061453080,2003,,,,27,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl,parkwalk,parkwalk,Jeremy O'Wheel,5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,exact,3. Jeremy O'Wheel - [parkwalk]>ripwalk>PS whirl,inline_trick_match
1061453080,2003,,,,27,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl,ripwalk,ripwalk,Jeremy O'Wheel,5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,exact,3. Jeremy O'Wheel - parkwalk>[ripwalk]>PS whirl,inline_trick_match
1061453080,2003,,,,27,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl,whirl,whirl,Jeremy O'Wheel,5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,exact,O'Wheel - parkwalk>ripwalk>PS [whirl],inline_trick_match
1070734498,2004,,,,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,Blender,blender,Ducking Whirlwind,,,unresolved,rlwind > Whirlwind > Spin Pdx [Blender],inline_trick_match
1070734498,2004,,,,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,Ducking,ducking,Ducking Whirlwind,,,unresolved,- [Ducking] Whirlwind > Whirlwind > Spin ,inline_trick_match
1070734498,2004,,,,24,- Ripstein > Spin Pdx Whirl > Double Blender,Blender,blender,Ripstein,,,unresolved,ein > Spin Pdx Whirl > Double [Blender],inline_trick_match
1070734498,2004,,,,24,- Ripstein > Spin Pdx Whirl > Double Blender,Whirl,whirl,Ripstein,,,unresolved,- Ripstein > Spin Pdx [Whirl] > Double Blender,inline_trick_match
1070734498,2004,,,,27,- Blurry Whirl > Blurriest > Bedwetter,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,- [Blurry Whirl] > Blurriest > Bedwetter,inline_trick_match
1070734498,2004,,,,27,- Blurry Whirl > Blurriest > Bedwetter,Blurriest,blurriest,Blurry Whirl,,,unresolved,- Blurry Whirl > [Blurriest] > Bedwetter,inline_trick_match
1070734498,2004,,,,27,- Blurry Whirl > Blurriest > Bedwetter,Whirl,whirl,Blurry Whirl,,,unresolved,- Blurry [Whirl] > Blurriest > Bedwetter,inline_trick_match
1070734498,2004,,,,28,- PS Whirl > Superfly > Whirwind,Superfly,superfly,PS Whirl,,,unresolved,- PS Whirl > [Superfly] > Whirwind,inline_trick_match
1070734498,2004,,,,28,- PS Whirl > Superfly > Whirwind,Whirl,whirl,PS Whirl,,,unresolved,- PS [Whirl] > Superfly > Whirwind,inline_trick_match
1070734498,2004,,,,30,- Ducking Dimwalk > Food Processor > PS Whirl,Food Processor,food processor,Ducking Dimwalk,,,unresolved,- Ducking Dimwalk > [Food Processor] > PS Whirl,inline_trick_match
1070734498,2004,,,,30,- Ducking Dimwalk > Food Processor > PS Whirl,Dimwalk,dimwalk,Ducking Dimwalk,,,unresolved,- Ducking [Dimwalk] > Food Processor > PS Whirl,inline_trick_match
1070734498,2004,,,,30,- Ducking Dimwalk > Food Processor > PS Whirl,Ducking,ducking,Ducking Dimwalk,,,unresolved,- [Ducking] Dimwalk > Food Processor > PS,inline_trick_match
1070734498,2004,,,,30,- Ducking Dimwalk > Food Processor > PS Whirl,Whirl,whirl,Ducking Dimwalk,,,unresolved,Dimwalk > Food Processor > PS [Whirl],inline_trick_match
1070734498,2004,,,,34,"3. Honza Weber (CZ) ? Ducking Foodprocessor, Slapstick",Ducking,ducking,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,"3. Honza Weber (CZ) ? [Ducking] Foodprocessor, Slapstick",inline_trick_match
1070954568,2004,,,,11,1. Ryan Mulroney: flurry>dolomite>whirlwind,flurry,flurry,Ryan Mulroney,4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,exact,1. Ryan Mulroney: [flurry]>dolomite>whirlwind,inline_trick_match
1070954568,2004,,,,12,2. Jim Penske: whirlygig>spinning whirl>scorpion?s tail,spinning whirl,spinning whirl,Jim Penske,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,exact,2. Jim Penske: whirlygig>[spinning whirl]>scorpion?s tail,inline_trick_match
1070954568,2004,,,,12,2. Jim Penske: whirlygig>spinning whirl>scorpion?s tail,spinning,spinning,Jim Penske,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,exact,2. Jim Penske: whirlygig>[spinning] whirl>scorpion?s tail,inline_trick_match
1070954568,2004,,,,12,2. Jim Penske: whirlygig>spinning whirl>scorpion?s tail,whirl,whirl,Jim Penske,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,exact,im Penske: whirlygig>spinning [whirl]>scorpion?s tail,inline_trick_match
1070954568,2004,,,,13,3. Justin Dale: ripped warrior>blurry whirl>blurriest,blurry whirl,blurry whirl,Justin Dale,91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,exact,. Justin Dale: ripped warrior>[blurry whirl]>blurriest,inline_trick_match
1070954568,2004,,,,13,3. Justin Dale: ripped warrior>blurry whirl>blurriest,blurriest,blurriest,Justin Dale,91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,exact,: ripped warrior>blurry whirl>[blurriest],inline_trick_match
1070954568,2004,,,,13,3. Justin Dale: ripped warrior>blurry whirl>blurriest,whirl,whirl,Justin Dale,91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,exact,n Dale: ripped warrior>blurry [whirl]>blurriest,inline_trick_match
1070954568,2004,,,,16,2. Ricky Moran: ducking marius,ducking,ducking,Ricky Moran,ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,exact,2. Ricky Moran: [ducking] marius,inline_trick_match
1070954568,2004,,,,18,4. Peter Irish: blurry backside blur,blur,blur,Peter Irish,542be6a9-3b5a-5374-961b-9de19c0def7a,Peter Irish,exact, Peter Irish: blurry backside [blur],inline_trick_match
1070954568,2004,,,,45,1. Jon Bean: smog>butterfly>blurry whirl,blurry whirl,blurry whirl,Jon Bean,bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,exact,1. Jon Bean: smog>butterfly>[blurry whirl],inline_trick_match
1070954568,2004,,,,45,1. Jon Bean: smog>butterfly>blurry whirl,butterfly,butterfly,Jon Bean,bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,exact,1. Jon Bean: smog>[butterfly]>blurry whirl,inline_trick_match
1070954568,2004,,,,45,1. Jon Bean: smog>butterfly>blurry whirl,whirl,whirl,Jon Bean,bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,exact,n Bean: smog>butterfly>blurry [whirl],inline_trick_match
1070954568,2004,,,,46,2. Sean Thompson: ripwalk>x-body sole>dyno,ripwalk,ripwalk,Sean Thompson,a6250c4f-61e5-541c-994d-c39f2d43beb7,Sean Thompson,exact,2. Sean Thompson: [ripwalk]>x-body sole>dyno,inline_trick_match
1070954568,2004,,,,47,3. Evan Lovely: dimwalk>ripwalk>ripwalk,dimwalk,dimwalk,Evan Lovely,bc25cbb5-3010-58ac-8bba-b7b745d309dd,Evan Lovely,exact,3. Evan Lovely: [dimwalk]>ripwalk>ripwalk,inline_trick_match
1070954568,2004,,,,47,3. Evan Lovely: dimwalk>ripwalk>ripwalk,ripwalk,ripwalk,Evan Lovely,bc25cbb5-3010-58ac-8bba-b7b745d309dd,Evan Lovely,exact,3. Evan Lovely: dimwalk>[ripwalk]>ripwalk,inline_trick_match
1070954568,2004,,,,47,3. Evan Lovely: dimwalk>ripwalk>ripwalk,ripwalk,ripwalk,Evan Lovely,bc25cbb5-3010-58ac-8bba-b7b745d309dd,Evan Lovely,exact, Evan Lovely: dimwalk>ripwalk>[ripwalk],inline_trick_match
1070954568,2004,,,,48,4. Dan Reed: paradon>pdx. Mirage>toe whirl,whirl,whirl,Dan Reed,c4f8c15d-687e-505e-b60a-84e25fd2a045,Dan Reed,exact,Reed: paradon>pdx. Mirage>toe [whirl],inline_trick_match
1070954568,2004,,,,49,5. Lee Byrd: double atw>butterfly>ripwalk,butterfly,butterfly,Lee Byrd,a6ac429b-c0c0-5339-bebd-6330299e5b0f,Lee Byrd,exact,5. Lee Byrd: double atw>[butterfly]>ripwalk,inline_trick_match
1070954568,2004,,,,49,5. Lee Byrd: double atw>butterfly>ripwalk,ripwalk,ripwalk,Lee Byrd,a6ac429b-c0c0-5339-bebd-6330299e5b0f,Lee Byrd,exact,ee Byrd: double atw>butterfly>[ripwalk],inline_trick_match
1070954568,2004,,,,50,6. Kev McGrogan: pixie legover>butterfly>DLO,butterfly,butterfly,Kev McGrogan,cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,exact,. Kev McGrogan: pixie legover>[butterfly]>DLO,inline_trick_match
1070954568,2004,,,,50,6. Kev McGrogan: pixie legover>butterfly>DLO,legover,legover,Kev McGrogan,cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,exact,6. Kev McGrogan: pixie [legover]>butterfly>DLO,inline_trick_match
1070954568,2004,,,,50,6. Kev McGrogan: pixie legover>butterfly>DLO,pixie,pixie,Kev McGrogan,cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,exact,6. Kev McGrogan: [pixie] legover>butterfly>DLO,inline_trick_match
1070954568,2004,,,,51,7. Dylan Johnson: butterfly>pdx. mirage>symp. mirage,butterfly,butterfly,Dylan Johnson,162332af-26d3-557e-9bf8-ff21c226fbaf,Dylan Johnson,exact,7. Dylan Johnson: [butterfly]>pdx. mirage>symp. mirage,inline_trick_match
1070954568,2004,,,,53,1. Jon Bean: blurry drifter,drifter,drifter,Jon Bean,bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,exact,1. Jon Bean: blurry [drifter],inline_trick_match
1070954568,2004,,,,54,2. Sean Thompson: double dyno and ducking x-body sole,ducking,ducking,Sean Thompson,a6250c4f-61e5-541c-994d-c39f2d43beb7,Sean Thompson,exact,ean Thompson: double dyno and [ducking] x-body sole,inline_trick_match
1070954568,2004,,,,55,3. Jeremiah Bechard: phoenix and pixie firefly,pixie,pixie,Jeremiah Bechard,e97530df-f440-5740-8ff4-2206df644d85,Jeremiah Bechard,exact,Jeremiah Bechard: phoenix and [pixie] firefly,inline_trick_match
1070954568,2004,,,,56,4. Dan Reed: Fairy butterfly,butterfly,butterfly,Dan Reed,c4f8c15d-687e-505e-b60a-84e25fd2a045,Dan Reed,exact,4. Dan Reed: Fairy [butterfly],inline_trick_match
1070954568,2004,,,,57,5. Sunny: blur and paradon,blur,blur,Sunny,,,unresolved,5. Sunny: [blur] and paradon,inline_trick_match
1070954568,2004,,,,58,6. Kev McGrogan: ripwalk (both sides),ripwalk,ripwalk,Kev McGrogan,cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,exact,6. Kev McGrogan: [ripwalk] (both sides),inline_trick_match
1070954568,2004,,,,59,7. Lee Byrd: ripwalk,ripwalk,ripwalk,Lee Byrd,a6ac429b-c0c0-5339-bebd-6330299e5b0f,Lee Byrd,exact,7. Lee Byrd: [ripwalk],inline_trick_match
1070954568,2004,,,,60,8. Dylan: Pixie osis,Pixie,pixie,Dylan,,,unresolved,8. Dylan: [Pixie] osis,inline_trick_match
1070954568,2004,,,,60,8. Dylan: Pixie osis,osis,osis,Dylan,,,unresolved,8. Dylan: Pixie [osis],inline_trick_match
1070954568,2004,,,,78,Colorado Shred Symposium,Symposium,symposium,Colorado Shred Symposium,,,unresolved,Colorado Shred [Symposium],inline_trick_match
1076952530,2004,,,,12,sumo>smoke>pdx torque,torque,torque,,,,none,sumo>smoke>pdx [torque],inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,butterfly,butterfly,,,,none,pixie ducking [butterfly]>spinning ducking butterfly>bu,inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,butterfly,butterfly,,,,none,ng butterfly>spinning ducking [butterfly]>bubbabeater,inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,spinning,spinning,,,,none,pixie ducking butterfly>[spinning] ducking butterfly>bubbabeater,inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,ducking,ducking,,,,none,pixie [ducking] butterfly>spinning ducking bu,inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,ducking,ducking,,,,none,ie ducking butterfly>spinning [ducking] butterfly>bubbabeater,inline_trick_match
1076952530,2004,,,,14,pixie ducking butterfly>spinning ducking butterfly>bubbabeater,pixie,pixie,,,,none,[pixie] ducking butterfly>spinning du,inline_trick_match
1076952530,2004,,,,16,blur>legbeater>pdx torque,torque,torque,,,,none,blur>legbeater>pdx [torque],inline_trick_match
1076952530,2004,,,,16,blur>legbeater>pdx torque,blur,blur,,,,none,[blur]>legbeater>pdx torque,inline_trick_match
1077766197,2004,,,,7,BIg Trick: Jeremy Bentham w/ Atomic TOurque,Atomic,atomic,BIg Trick,,,unresolved,BIg Trick: Jeremy Bentham w/ [Atomic] TOurque,inline_trick_match
1079024287,2004,,,,26,Blurry Whirl > PS Whirl > Spinning Blender,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,[Blurry Whirl] > PS Whirl > Spinning Blender,inline_trick_match
1079024287,2004,,,,26,Blurry Whirl > PS Whirl > Spinning Blender,Spinning,spinning,Blurry Whirl,,,unresolved,Blurry Whirl > PS Whirl > [Spinning] Blender,inline_trick_match
1079024287,2004,,,,26,Blurry Whirl > PS Whirl > Spinning Blender,Blender,blender,Blurry Whirl,,,unresolved,y Whirl > PS Whirl > Spinning [Blender],inline_trick_match
1079024287,2004,,,,26,Blurry Whirl > PS Whirl > Spinning Blender,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry [Whirl] > PS Whirl > Spinning Blender,inline_trick_match
1079024287,2004,,,,26,Blurry Whirl > PS Whirl > Spinning Blender,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry Whirl > PS [Whirl] > Spinning Blender,inline_trick_match
1079024287,2004,,,,27,Janiwalk > PS Whirl > Spinning Blender,Spinning,spinning,Janiwalk,,,unresolved,Janiwalk > PS Whirl > [Spinning] Blender,inline_trick_match
1079024287,2004,,,,27,Janiwalk > PS Whirl > Spinning Blender,Blender,blender,Janiwalk,,,unresolved,aniwalk > PS Whirl > Spinning [Blender],inline_trick_match
1079024287,2004,,,,27,Janiwalk > PS Whirl > Spinning Blender,Whirl,whirl,Janiwalk,,,unresolved,Janiwalk > PS [Whirl] > Spinning Blender,inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Spinning Whirl,spinning whirl,Blurry Whirl,,,unresolved,Blurry Whirl > PS Whirl > [Spinning Whirl],inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,[Blurry Whirl] > PS Whirl > Spinning Whirl,inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Spinning,spinning,Blurry Whirl,,,unresolved,Blurry Whirl > PS Whirl > [Spinning] Whirl,inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry [Whirl] > PS Whirl > Spinning Whirl,inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry Whirl > PS [Whirl] > Spinning Whirl,inline_trick_match
1079024287,2004,,,,29,Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,y Whirl > PS Whirl > Spinning [Whirl],inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Spinning Whirl,spinning whirl,Alpine Blurry Whirl,,,unresolved,ine Blurry Whirl > PS Whirl > [Spinning Whirl],inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Blurry Whirl,blurry whirl,Alpine Blurry Whirl,,,unresolved,Alpine [Blurry Whirl] > PS Whirl > Spinning Whirl,inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Spinning,spinning,Alpine Blurry Whirl,,,unresolved,ine Blurry Whirl > PS Whirl > [Spinning] Whirl,inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Alpine Blurry Whirl,,,unresolved,Alpine Blurry [Whirl] > PS Whirl > Spinning Whirl,inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Alpine Blurry Whirl,,,unresolved,Alpine Blurry Whirl > PS [Whirl] > Spinning Whirl,inline_trick_match
1079024287,2004,,,,30,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,Whirl,whirl,Alpine Blurry Whirl,,,unresolved,y Whirl > PS Whirl > Spinning [Whirl],inline_trick_match
1079024287,2004,,,,33,1. Pixie Ducking Double Leg Over > Phoenix > Motion,Ducking,ducking,Pixie Ducking Double Leg,,,unresolved,1. Pixie [Ducking] Double Leg Over > Phoenix > M,inline_trick_match
1079024287,2004,,,,33,1. Pixie Ducking Double Leg Over > Phoenix > Motion,Pixie,pixie,Pixie Ducking Double Leg,,,unresolved,1. [Pixie] Ducking Double Leg Over > Pho,inline_trick_match
1079024287,2004,,,,35,1. Blurry Whirl > Paradox Torque > PS Whirl,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,1. [Blurry Whirl] > Paradox Torque > PS Whirl,inline_trick_match
1079024287,2004,,,,35,1. Blurry Whirl > Paradox Torque > PS Whirl,Torque,torque,Blurry Whirl,,,unresolved,1. Blurry Whirl > Paradox [Torque] > PS Whirl,inline_trick_match
1079024287,2004,,,,35,1. Blurry Whirl > Paradox Torque > PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,1. Blurry [Whirl] > Paradox Torque > PS Whirl,inline_trick_match
1079024287,2004,,,,35,1. Blurry Whirl > Paradox Torque > PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,y Whirl > Paradox Torque > PS [Whirl],inline_trick_match
1079024287,2004,,,,37,Blurry DLO > Pixie Drifter > Scorpion's Tail,Drifter,drifter,Blurry DLO,,,unresolved,Blurry DLO > Pixie [Drifter] > Scorpion's Tail,inline_trick_match
1079024287,2004,,,,37,Blurry DLO > Pixie Drifter > Scorpion's Tail,Pixie,pixie,Blurry DLO,,,unresolved,Blurry DLO > [Pixie] Drifter > Scorpion's Tail,inline_trick_match
1079444598,2004,,,,32,1. Honza Weber fenix ? food prozessor ? paradox symposium whirl,symposium whirl,symposium whirl,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,ix ? food prozessor ? paradox [symposium whirl],inline_trick_match
1079444598,2004,,,,32,1. Honza Weber fenix ? food prozessor ? paradox symposium whirl,symposium,symposium,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,ix ? food prozessor ? paradox [symposium] whirl,inline_trick_match
1079444598,2004,,,,32,1. Honza Weber fenix ? food prozessor ? paradox symposium whirl,whirl,whirl,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,prozessor ? paradox symposium [whirl],inline_trick_match
1079444598,2004,,,,33,2. Matthias Schmidt pdx drifter ? pdx whirl ? p.s. whirl,drifter,drifter,Matthias Schmidt,,,unresolved,2. Matthias Schmidt pdx [drifter] ? pdx whirl ? p.s. whirl,inline_trick_match
1079444598,2004,,,,33,2. Matthias Schmidt pdx drifter ? pdx whirl ? p.s. whirl,whirl,whirl,Matthias Schmidt,,,unresolved,ias Schmidt pdx drifter ? pdx [whirl] ? p.s. whirl,inline_trick_match
1079444598,2004,,,,33,2. Matthias Schmidt pdx drifter ? pdx whirl ? p.s. whirl,whirl,whirl,Matthias Schmidt,,,unresolved,dx drifter ? pdx whirl ? p.s. [whirl],inline_trick_match
1079444598,2004,,,,34,3. Jakob swirl ? reverse swirl ? reverse swirl pick up,swirl,swirl,Jakob,,,unresolved,3. Jakob [swirl] ? reverse swirl ? reverse swi,inline_trick_match
1079444598,2004,,,,34,3. Jakob swirl ? reverse swirl ? reverse swirl pick up,swirl,swirl,Jakob,,,unresolved,3. Jakob swirl ? reverse [swirl] ? reverse swirl pick up,inline_trick_match
1079444598,2004,,,,34,3. Jakob swirl ? reverse swirl ? reverse swirl pick up,swirl,swirl,Jakob,,,unresolved,irl ? reverse swirl ? reverse [swirl] pick up,inline_trick_match
1079444598,2004,,,,35,4. Max Kerkhoff bluriest ? blur ? motion,blur,blur,Max Kerkhoff,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,exact,4. Max Kerkhoff bluriest ? [blur] ? motion,inline_trick_match
